state_index,seqid,band,intra_seqnum,extra_seqnum,intra_focus_mm,extra_focus_mm,group_id,pointing_twin_seqid,rtp_deg,ra_deg,dec_deg,mjd,altitude_deg,azimuth_deg,zenith_deg,airmass,seeing,dof_norm,dof_stratum,alt_stratum,rtp_stratum,n_detectors,detector_ids,detector_names,author_config,author_config_sha256,dof_json,source_block
642,7117,i,1285,1286,-1.5,1.5,2025-05-11T09:14:30.912,1117,-50.464869,297.188905,-15.07148,60806.38508,74.765936,0.946459,15.234064,1.03612,0.538823,0.28599,0,3,1,21,7;16;24;33;40;52;56;68;78;88;92;104;108;122;134;138;145;161;163;175;181,R01_S21;R02_S21;R03_S20;R10_S20;R11_S11;R12_S21;R13_S02;R14_S12;R20_S20;R21_S21;R22_S02;R23_S12;R24_S00;R30_S12;R31_S22;R32_S10;R33_S01;R34_S22;R41_S01;R42_S11;R43_S01,/sdf/data/rubin/shared/aos_group/final_imsim_simulation/perturbation_7117/7117.yaml,1ec413782f0a9e64f6c20dc5d1de258f89934d6df7030795d6fdd5c6e90a40e2,"[0.0033256749130215,-0.0017452704101748,-0.0238747916526616,-0.003392638918862,-0.0053663493492023,0.0054986801931466,-0.0070074383304663,-0.0280146328551789,0.0020668247400834,0.0032128822819448,0.0101636568140567,-0.0570022218852082,-0.0215617582900207,-0.0035613935377763,-0.0138656184079775,-0.0979132645492329,-0.0852902222697137,0.0502812336576236,0.0027041198000022,0.0065083814015617,0.0133776206514459,-0.0267315618682099,-0.0086880562309028,0.002231340219216,0.0521240121654634,-0.0348601313203267,0.0029747582871516,-0.0037973774210402,0.0251230315097205,-0.0377220879518773,-0.0100972834689697,0.0210186112408551,0.0175080527110953,0.0087780650423669,0.0239960828898078,0.0784015244632841,0.1112296853441847,0.0047207269426257,0.0088480127063813,-0.0525300102496015,0.0764868977161814,0.0088950372358239,-0.0240216351068208,-0.0232572247077509,-0.0102070968598019,0.028732825596087,-0.008573038008414,0.0265161994409229,0.0783358227235753,-0.1098634400023708]",new_v2
643,7140,i,1287,1288,-1.5,1.5,2027-03-19T23:54:31.335,1140,40.337891,41.686765,2.658876,61483.996196,21.46481,286.800962,68.53519,2.762122,1.153353,0.585868,1,0,3,21,1;13;18;30;41;49;54;69;79;83;98;107;108;121;133;135;149;158;167;173;185,R01_S01;R02_S11;R03_S00;R10_S10;R11_S12;R12_S11;R13_S00;R14_S20;R20_S21;R21_S02;R22_S22;R23_S22;R24_S00;R30_S11;R31_S21;R32_S00;R33_S12;R34_S12;R41_S12;R42_S02;R43_S12,/sdf/data/rubin/shared/aos_group/final_imsim_simulation/perturbation_7140/7140.yaml,3cf4cb00a1a49837d4760b0da262e8f7cdf7eef0801266c1ce922dbc3ac05fa5,"[0.0258568447574464,0.0153721108514536,0.011387393491737,0.0447619564857145,-0.0920626267456448,0.0368057966131491,0.072301645451507,-0.0142329880234874,0.0153150473077854,-0.0447559445293943,-0.1667366265336933,-0.0249215650035425,0.0109795532590148,0.0138600205230728,-0.0286873166470899,-0.0676493295087635,-0.1371373988375403,0.0639283713062634,0.0677786168853217,-0.0472073422857124,-0.0035009199512161,0.033835015530303,-0.0388670689149231,0.1026029717048274,0.0221112666868592,0.2109665183677165,-0.0769425063889331,0.0072397974813905,0.0180384513428514,-0.0194231983360898,-0.1905187871690166,0.1170491699708698,-0.1292603567833534,-0.0460711509761203,-0.0510804319614682,0.2139787540702332,0.1133728420860948,0.1066917832373991,-0.0542407165903709,-0.0756400467348903,0.0974503275606413,-0.1157337219671958,-0.0095949798272595,0.1160381390835669,-0.0134882369008772,0.0225415876500707,0.0090266775887297,0.0094429956828541,0.0434465028576816,-0.0683204073461703]",new_v2
644,7157,i,1289,1290,-1.5,1.5,2029-05-03T10:03:41.213,1157,-29.013546,236.132102,-60.286945,62259.419227,38.205723,214.748714,51.794277,1.627946,0.963842,1.888836,4,0,1,21,2;16;20;27;38;50;58;71;77;86;97;107;108;120;127;138;151;157;164;172;181,R01_S02;R02_S21;R03_S02;R10_S00;R11_S02;R12_S12;R13_S11;R14_S22;R20_S12;R21_S12;R22_S21;R23_S22;R24_S00;R30_S10;R31_S01;R32_S10;R33_S21;R34_S11;R41_S02;R42_S01;R43_S01,/sdf/data/rubin/shared/aos_group/final_imsim_simulation/perturbation_7157/7157.yaml,edb357c598e82cfb833bccfcd3575e133ddadbddd55660d45d1106e35e89f399,"[0.1358683227117914,0.0318686482901498,-0.0175600882262066,0.4230327805169447,-0.1702288974725228,0.1142964791364359,-0.0489753436760546,0.3467353923878662,-0.2387497042039755,-0.5815414301605148,0.4048962811120756,0.288870688251845,-0.0245285341406472,-0.4123799307335811,0.0133970523428257,0.1237415095298914,-0.1649275303427557,-0.4243998685545683,0.1546348302785483,0.2448193620835769,-0.4828408230062467,0.2366651129985452,0.2500609505236448,-0.0989760266005182,-0.3826967124838604,0.052545468024509,-0.1687426525916341,-0.1566372556772109,0.1775434478911278,0.2203005723520244,-0.2794686549637296,-0.2014617215276903,-0.1270619266944857,0.5522122606208784,0.3180683378870117,-0.2584388788799604,0.3373474295097693,0.296788712100368,0.3563597366197023,-0.3978503943816207,0.023741480030184,0.2291112511255178,0.3704213133033858,0.0946554497776472,0.2467045504708691,0.0764129817021511,-0.2471357511185441,0.0262802865091261,0.1341448064569032,0.0078447215830535]",new_v2
645,7166,i,1291,1292,-1.5,1.5,2032-08-15T08:29:44.391,1166,-51.873207,21.266067,-9.421791,63459.353986,69.000394,1.886293,20.999606,1.069892,0.861251,0.31267,0,3,1,21,0;10;26;31;36;53;58;64;75;87;91;105;108;123;127;142;152;158;167;171;186,R01_S00;R02_S01;R03_S22;R10_S11;R11_S00;R12_S22;R13_S11;R14_S01;R20_S10;R21_S20;R22_S01;R23_S20;R24_S00;R30_S20;R31_S01;R32_S21;R33_S22;R34_S12;R41_S12;R42_S00;R43_S20,/sdf/data/rubin/shared/aos_group/final_imsim_simulation/perturbation_7166/7166.yaml,f9ffe586d995c19ffc24a9dfb3e9f4009176d3ed42d92ac46a0d2444339e8e6b,"[-0.0186930499753544,-0.0166109861579523,0.0183915137160775,0.0618470548457526,0.0394583628169459,0.0085936836725364,-0.0187823819807408,-0.0155677317216719,-0.0194105827913214,-0.0126821388645305,-0.0260598494042737,-0.0447803913519599,0.029224904719246,-0.029434387021118,0.0683290394772762,0.0165902396737488,-0.0085628334452711,0.0293953126071649,0.0116799864424756,-0.0520082014009039,-0.039301431370959,-0.0569849698256849,0.0296049750615933,-0.0534255427635236,0.0575897697141827,-0.0176584656594603,0.1168600038812426,-0.002578737084818,-0.0107257181625617,-0.0507872901228902,0.0630917282631339,0.0365750653956474,-0.0296594256136939,-0.0292023238003708,0.1184804053373846,0.0367608632086679,0.0638905208005223,0.0493602282522176,-0.0510027573612292,0.0194234161872299,0.0362909976831772,0.0623016627752929,0.0200883181133051,-0.0697147035082194,-0.0041408790352947,-0.0003326086865991,0.0150700247122675,0.0071019197188609,-0.0372232561391404,-0.0670436733189868]",new_v2
646,7216,i,1293,1294,-1.5,1.5,2029-03-13T01:30:18.058,1216,54.939863,163.466881,-18.801005,62208.062709,51.2674,82.780802,38.7326,1.278061,0.598663,0.678381,1,1,3,21,1;10;23;31;38;46;54;70;74;82;91;100;113;123;131;138;149;155;167;175;187,R01_S01;R02_S01;R03_S12;R10_S11;R11_S02;R12_S01;R13_S00;R14_S21;R20_S02;R21_S01;R22_S01;R23_S01;R24_S12;R30_S20;R31_S12;R32_S10;R33_S12;R34_S02;R41_S12;R42_S11;R43_S21,/sdf/data/rubin/shared/aos_group/final_imsim_simulation/perturbation_7216/7216.yaml,d186c83bced2491667480d276db6907787dfff317755e8830c87b577395397c1,"[-0.0854530371749548,-0.0592657988072991,-0.0520604968254167,0.0560818067224732,0.1595638334685146,-0.0178338139228252,0.0290204129090297,0.0124271674850395,0.0265713880360304,0.0591749215124072,-0.1148096065095361,0.1000206813144751,0.3900102497172802,0.13924306904719,0.0816324021974766,0.0965688731759225,-0.0616675417675083,0.0197105215399401,0.0214711839969542,0.0602733964609674,-0.046257543179158,-0.0447999225953652,-0.102197714918222,-0.0302579690680158,0.014845306244333,-0.0320271487421798,-0.0157766969426784,0.0165862044058975,-0.0006060248803975,0.1259973148875431,0.0964745992506574,-0.0870734618824797,0.077970858826252,-0.0838108365515381,-0.3048285132336528,0.1140998635576009,-0.0334014713845772,0.0172334127005546,-0.003905473653664,0.0109872192197221,0.0581603563054755,0.0189542903743935,-0.0925610696106971,0.036731538358607,0.0216120676371812,0.0226952647346237,-0.0476814493980943,-0.053815037886666,-0.0480670218732705,-0.0289239675000646]",new_v2
647,7273,i,1295,1296,-1.5,1.5,2025-07-12T02:12:50.400,1273,46.860637,231.541725,-0.675517,60868.09225,54.508439,322.259783,35.491561,1.23203,0.485592,0.903824,2,1,4,21,7;16;18;34;38;45;60;71;73;83;97;99;112;123;126;138;144;153;169;175;185,R01_S21;R02_S21;R03_S00;R10_S21;R11_S02;R12_S00;R13_S20;R14_S22;R20_S01;R21_S02;R22_S21;R23_S00;R24_S11;R30_S20;R31_S00;R32_S10;R33_S00;R34_S00;R41_S21;R42_S11;R43_S12,/sdf/data/rubin/shared/aos_group/final_imsim_simulation/perturbation_7273/7273.yaml,04fcd7183347b93cc6e11ec0388c9789667d9891907e370e88ac0a6f3c8a8209,"[0.1720550431601414,0.0760336243986135,0.1771637682149416,0.0170094693755806,-0.172438325254107,-0.0225928857876751,0.1447537618993925,0.1123498630253708,-0.0551234605046584,-0.030808271759329,-0.0179099850333667,0.3717073631553586,-0.1731373376653005,-0.0402927715064046,0.0567824125558483,-0.0784139619131371,0.1085950029912907,-0.1065811452686327,-0.1221943797849439,0.1333631572211848,-0.1424001662864251,0.3188697320288085,0.083811496709565,-0.009749726532138,-0.1052119410305986,0.062446695010075,-0.0591283259525897,-0.1419275942004856,-0.0060365167267749,0.1099446736276614,-0.2264617481756494,-0.1439522799763484,-0.1257531548176513,0.023652492032581,-0.0148838487776526,-0.2897248837490341,-0.0712829125075228,-0.0197581658488927,0.146038032009088,0.0181350983439965,-0.0634077244514643,0.0559954316861894,0.1127869678091595,0.065892311745608,0.1191723652197146,0.0424838284541166,0.0513560018590244,-0.1153143909181322,0.0597877657350992,0.0865188448637413]",new_v2
648,7286,i,1297,1298,-1.5,1.5,2033-10-24T04:34:39.158,1286,-38.429974,347.972819,-24.985644,63894.190731,52.241357,267.693222,37.758643,1.270478,0.85035,1.137204,3,1,1,21,6;11;24;30;36;49;59;64;80;82;96;105;109;125;132;135;148;153;167;174;186,R01_S20;R02_S02;R03_S20;R10_S10;R11_S00;R12_S11;R13_S12;R14_S01;R20_S22;R21_S01;R22_S20;R23_S20;R24_S01;R30_S22;R31_S20;R32_S00;R33_S11;R34_S00;R41_S12;R42_S10;R43_S20,/sdf/data/rubin/shared/aos_group/final_imsim_simulation/perturbation_7286/7286.yaml,a5fe9c19d755b867cdf06e8cee5bddd2dfcbb21d4a38173ad9f80baeabd2cfce,"[0.0132547804416753,0.0740535215667416,0.2181296420834901,-0.1518241385094408,-0.0295516603563416,-0.0712650998934005,0.2403842368930911,0.2065983652561411,-0.1733196887921395,-0.1306121970141067,0.3063250686274323,0.2184554223101172,-0.2756781134818655,-0.0364996522344623,-0.0942513875871067,-0.405145998422613,0.171279282458607,-0.0608247569610914,-0.152009894430044,0.2005507683230662,0.0275578703937246,0.2182811825263446,-0.04679066352824,-0.0146139576660433,-0.0413913523962322,-0.0560980635563014,-0.0120254012424261,-0.0325505773246967,0.0819452570035985,-0.0579949568292508,-0.2441492629025108,-0.2134802431461502,-0.1944619664284905,-0.0214772237187842,-0.2798585666917714,-0.2917989779944846,-0.2389022648506142,0.0311857842620466,0.1587261357646892,-0.0422038422347574,-0.1982838893109563,-0.0358005488325483,0.0702131093927825,0.070588823655409,0.0561493343057136,-0.0363514016504199,-0.1705975438712984,-0.1757845989959275,-0.0184813896563885,-0.0302190059626297]",new_v2
649,7300,i,1299,1300,-1.5,1.5,2035-02-28T05:27:43.259,1300,47.333034,170.552632,6.399306,64386.227584,53.512282,3.26885,36.487718,1.246787,0.613072,0.75071,1,1,3,21,4;16;25;34;42;45;62;71;75;88;90;101;109;124;126;140;146;153;163;173;185,R01_S11;R02_S21;R03_S21;R10_S21;R11_S20;R12_S00;R13_S22;R14_S22;R20_S10;R21_S21;R22_S00;R23_S02;R24_S01;R30_S21;R31_S00;R32_S12;R33_S02;R34_S00;R41_S01;R42_S02;R43_S12,/sdf/data/rubin/shared/aos_group/final_imsim_simulation/perturbation_7300/7300.yaml,423e2d40d4fd411a67631ecc4e0704f49ec2b23ab3de1ae7962d76462a4bde46,"[-0.1591576148349501,0.0054542005280694,0.0597623921621044,-0.0025174777644551,-0.1671625529481169,0.0916590416058722,0.2216686564774707,0.0590474595170929,0.0997014744574736,-0.0436714907618306,-0.1920386268857844,0.0905272132628963,-0.0073940532101752,0.0275987062619297,-0.0919780252630949,-0.1110186418792548,0.0348639936939179,-0.0132476048386034,0.0515998882930416,0.084401210280649,0.0712934173979324,0.1179197844483812,0.0380363453040348,-0.1714446842090901,0.1141077261901264,-0.1427279228920716,0.0690116805907075,0.1044838918928932,0.1033494585374066,0.0354158654844001,0.1625335497234694,-0.0666814266302306,-0.1710785989015788,0.0370346328858321,-0.0499413855447792,-0.2931900818650039,0.0561197935066038,0.101393585871581,-0.0369472998943362,0.0296878831453052,-0.0373120829814431,0.1374944745235356,0.1024923866355516,-0.0470077464384268,-0.103510133847935,0.0131329868139896,-0.177169516830907,-0.055973300398937,-0.0233533355014488,-0.0228985852307177]",new_v2
650,7327,i,1301,1302,-1.5,1.5,2032-08-12T09:39:42.740,1327,50.973752,54.563029,-25.521025,63456.402578,72.262758,78.92005,17.737242,1.048255,0.861066,0.836684,1,3,4,21,6;14;23;27;43;45;57;69;72;81;91;101;114;123;129;137;144;161;162;174;183,R01_S20;R02_S12;R03_S12;R10_S00;R11_S21;R12_S00;R13_S10;R14_S20;R20_S00;R21_S00;R22_S01;R23_S02;R24_S20;R30_S20;R31_S10;R32_S02;R33_S00;R34_S22;R41_S00;R42_S10;R43_S10,/sdf/data/rubin/shared/aos_group/final_imsim_simulation/perturbation_7327/7327.yaml,84c4f5d64f8870573bd6b2b39d037a7e0c37ca25e2ce44b00aaca7e6d9209658,"[0.0262374475197935,0.156009755189951,0.071111509175976,-0.2526367172640238,0.1571771660737277,-0.0949901297293388,0.2432211069276545,0.0655438702034277,-0.101925264057893,-0.1338851387547617,-0.0613666018602663,0.2000817704517702,-0.276599051499327,-0.0847717963021604,-0.0259602759179864,-0.2609748351250917,-0.0548230912949052,-0.0337741899246417,-0.1426459914233186,0.1160723934138716,-0.024953763249351,-0.0981887374525302,-0.033897748292794,-0.0673569962710812,0.0332617147288338,0.0086881965574026,0.0802558096576534,-0.0842675990018708,0.036885511240482,0.1432525690396597,0.0634964413319977,-0.2355250035478948,0.0205442839944761,-0.0273821892481619,-0.0614013031579753,-0.0040021153316845,-0.2367957500565454,-0.0072437729171481,-0.0223311621391595,-0.0571562853573413,-0.1335079207717841,0.0294646894338474,-0.0579479066537471,-0.0465313241512125,0.1666255973690487,0.0480501357786748,-0.044109312905502,0.0090264463359881,0.0716563263145715,-0.0896547361678741]",new_v2
651,7329,i,1303,1304,-1.5,1.5,2032-05-21T04:25:12.893,1329,39.041177,235.955603,-15.286786,63373.184177,75.083075,5.594203,14.916925,1.035222,0.890747,0.327007,0,3,3,21,5;14;24;30;41;50;60;68;76;88;90;106;108;118;134;139;152;155;162;178;183,R01_S12;R02_S12;R03_S20;R10_S10;R11_S12;R12_S12;R13_S20;R14_S12;R20_S11;R21_S21;R22_S00;R23_S21;R24_S00;R30_S01;R31_S22;R32_S11;R33_S22;R34_S02;R41_S00;R42_S21;R43_S10,/sdf/data/rubin/shared/aos_group/final_imsim_simulation/perturbation_7329/7329.yaml,9bd752a26f6798c1e4439b244c425cb8bc1edf82d0610f7cee3c55344ba8642c,"[0.0088624715622698,0.003817357998124,0.0018441499614319,-0.0262618730712022,0.0276151172765671,-0.0175440949882135,-0.0052032098974208,-0.0020384921225364,0.0280249809515721,-0.0027567064186644,0.0434108175472642,-0.1172963260250009,-0.0138670147887453,-0.1276269761892662,-0.0075390444077919,0.0758791896697747,0.0571437175449533,0.0293009964747015,0.009925646971441,-0.013414918356934,-0.0029851978412781,-0.0051979278180132,-0.0032217365481021,0.0076449037711419,0.0273336481206313,-0.0075808765592277,-0.0569113942286129,-0.0110489657604318,-0.0129476399189971,-0.0179913238203919,-0.1067939871665396,0.0436569894765602,0.033749760666357,-0.0646400534312973,0.0458862047480206,-0.0763989410088715,-0.0437069064848973,-0.0242363550122344,-0.0084898380276606,-0.1096328876907507,0.0242290613065189,-0.0055944777438991,0.0355822169643965,0.0615329764353208,0.0152167022356909,0.0037917434938239,-0.0198781147928742,-0.0778419107088838,0.0155829020440989,-0.0581070057911487]",new_v2
652,7340,i,1305,1306,-1.5,1.5,2026-08-20T06:02:39.494,1340,-10.949649,52.592408,-27.949826,61272.251846,34.475039,104.822246,55.524961,1.774345,0.556618,1.203108,3,0,1,21,5;12;21;29;39;49;59;66;73;82;96;106;109;124;127;138;144;157;168;179;187,R01_S12;R02_S10;R03_S10;R10_S02;R11_S10;R12_S11;R13_S12;R14_S10;R20_S01;R21_S01;R22_S20;R23_S21;R24_S01;R30_S21;R31_S01;R32_S10;R33_S00;R34_S11;R41_S20;R42_S22;R43_S21,/sdf/data/rubin/shared/aos_group/final_imsim_simulation/perturbation_7340/7340.yaml,dd98796b9307ec9b4ee4496f06ec026da9758a40b9dc538ff73e20b04db7e2b4,"[-0.1571117517353313,-0.0791275187041005,-0.2304544038400159,-0.0491863337726158,-0.0834249899649528,0.0985050178832071,-0.0986201325535091,-0.1959407472571317,0.1162120935403575,0.2192216306091976,0.0121044859688564,0.218888693701845,0.4120033172225536,-0.0330691676313062,0.1220520856952288,-0.0652500884860162,0.1401192731869766,-0.0793492341521731,-0.0696426263896983,0.1505970162087393,0.1061145043898683,0.109520904437747,-0.0153103279980995,0.0183120903977891,0.1076886982228293,0.1558654586100537,-0.0008227671758485,0.1413093332364275,0.047510280427659,0.0263736662944343,-0.1641589113588555,-0.0908416281547879,-0.0179502048650249,-0.0634506668552567,-0.8614199297128713,0.0709259508892767,0.0367458144209437,-0.0254344419641851,0.1385156850540465,0.122921558692474,-0.0576169682952317,-0.024973008292104,0.0561311810348188,0.0546083874966654,-0.147085639197127,-0.0063998169583949,-0.0526877038766914,-0.0126370789202256,-0.049698560300206,-0.0206292872684184]",new_v2
653,7344,i,1307,1308,-1.5,1.5,2034-04-07T02:18:23.127,1344,-4.641792,173.953611,10.683952,64059.096101,46.757874,21.972984,43.242126,1.374021,1.176218,0.291676,0,1,2,21,4;15;26;29;43;51;54;68;72;84;92;101;109;125;131;142;148;155;166;179;180,R01_S11;R02_S20;R03_S22;R10_S02;R11_S21;R12_S20;R13_S00;R14_S12;R20_S00;R21_S10;R22_S02;R23_S02;R24_S01;R30_S22;R31_S12;R32_S21;R33_S11;R34_S02;R41_S11;R42_S22;R43_S00,/sdf/data/rubin/shared/aos_group/final_imsim_simulation/perturbation_7344/7344.yaml,735b9e0517c90b433965975816d4da84a96f426131c8e0efa5169ffebfc30f96,"[0.0009456874091999,0.0264836801108789,-0.003596708220512,0.0020348919095848,-0.0343162198746523,-0.0666379887659559,0.0003396478876553,-0.0107631106768553,-0.0092559780693978,-0.0051775385501461,0.1018365818019731,-0.0214011114184201,-0.013470540127622,0.0695853643595838,-0.0315336862555398,0.0063615870597243,0.0895572100887762,-0.0262711880024676,-0.0123946547320276,-0.0054887774227243,0.035178868472032,-0.0418573852982805,-0.0061870392425834,-0.0001334789407924,0.0061716633159991,-0.0465794533651096,-0.0430542792478858,0.0397788820062632,-0.0146870958318232,0.0355256342512215,-0.0588096752401312,0.0111937879449694,-0.0132747164834646,0.0139657323576127,-0.106256211236204,-0.0588252369405643,-0.0309120046578898,-0.0336122554067118,-0.017839264773852,0.024132448182665,-0.0274381084620167,-0.0252493222334652,-0.0418214446688504,0.1009593520424405,-0.0035857391966663,-0.0015739246774443,0.0411233915453843,0.0334475382334013,0.0117476159178587,-0.0677547685575182]",new_v2
654,7359,i,1309,1310,-1.5,1.5,2032-07-27T03:44:54.557,1359,-40.625489,306.93027,1.057963,63440.156187,54.882139,29.551534,35.117861,1.218617,1.338577,0.919694,2,1,1,21,4;17;22;28;38;53;58;68;72;88;98;99;109;121;128;138;148;155;166;177;185,R01_S11;R02_S22;R03_S11;R10_S01;R11_S02;R12_S22;R13_S11;R14_S12;R20_S00;R21_S21;R22_S22;R23_S00;R24_S01;R30_S11;R31_S02;R32_S10;R33_S11;R34_S02;R41_S11;R42_S20;R43_S12,/sdf/data/rubin/shared/aos_group/final_imsim_simulation/perturbation_7359/7359.yaml,2f5f58bd01a008ec2bc4e3f94679335bf0f5a7332530d697fc6309d871b29072,"[0.119483204890737,-0.0778670158080818,-0.1969365811194962,0.1255041518222887,0.0190765720783227,0.079807182239446,-0.1309990395375294,-0.166292598254397,0.0999287216710041,0.1680742846564616,-0.2575792484319303,-0.086766110270785,0.1078049772581868,0.0719931595675077,0.0691815372292712,0.2226033803572464,-0.1845553188508621,0.0766812359901571,0.0133691859555575,-0.1328409159727074,0.1104480783187214,-0.116217869451411,0.0505733956226466,0.0747380776017477,-0.0725427256541336,0.000955899999566,0.0719152382586118,0.0691579442722757,-0.0269553616730123,-0.0841407021993446,0.3116474013940714,0.2047023007196361,0.1327066095401129,-0.0533742988261516,0.2907944188715956,0.2853205235202141,-0.0397337327356054,0.1017752275193651,-0.089554349146109,0.1607556425651389,0.1191793756528394,-0.0661100019744739,0.0272376002521655,-0.0766251691031714,-0.0847071095615287,0.0356989019251335,0.1017478770555272,0.0067066995036085,-0.0275508681016722,-0.0739851544303109]",new_v2
655,7370,i,1311,1312,-1.5,1.5,2035-01-27T08:06:54.951,1370,21.239698,130.026511,-27.1245,64354.338136,48.970376,262.094278,41.029624,1.332771,0.385401,0.548103,1,1,2,21,7;11;24;28;42;46;56;68;74;84;91;107;114;124;129;142;150;161;167;174;182,R01_S21;R02_S02;R03_S20;R10_S01;R11_S20;R12_S01;R13_S02;R14_S12;R20_S02;R21_S10;R22_S01;R23_S22;R24_S20;R30_S21;R31_S10;R32_S21;R33_S20;R34_S22;R41_S12;R42_S10;R43_S02,/sdf/data/rubin/shared/aos_group/final_imsim_simulation/perturbation_7370/7370.yaml,1f978780eed15ed4ae6f7549322147e0b26cf183b6abd7ef78b86ab774631333,"[0.0374761468906005,-0.1008153330843969,-0.1191938767314538,0.0885029524931042,0.101341209930015,-0.1020222461423058,0.0931030526459177,0.0378654569636733,0.0641445550490375,-0.0725162515996134,0.0277962959869061,-0.0686158232207064,0.0439122584428944,-0.0297318631636481,0.0111247098538056,0.0527100114385137,0.1290461739973817,-0.0051694412802613,0.0428771222862099,0.1013698447243399,0.0590717993283764,-0.1179854971637467,-0.058091558509553,0.0394665197007037,-0.036949698299964,0.1003019163993093,-0.0539252248075745,0.0016063190079907,3.7112189161498856e-05,-0.0038640400145948,0.1537867202766978,0.0847929193151426,-0.0459737773774096,-0.0801776777134903,-0.0732697128049272,-0.2785740399447748,-0.0355126200798368,0.0630250326623213,0.0032551569700919,-0.0344419363580586,-0.0730193336639446,-0.0373766290961824,-0.0756252268741619,0.0700161799265713,-0.0185064251829306,-0.031754033888044,-0.0100373322720125,0.0027915039121584,-0.0399862286239015,0.0279275536478551]",new_v2
