state_index,seqid,raft,sensor,detector_id,detector_name,focal_x_mm,focal_y_mm,focal_r_mm
6,731,R43,S00,180,R43_S00,84.74,211.74,228.0673
7,801,R01,S20,6,R01_S20,-169.26,-211.76,271.0927
7,801,R02,S10,12,R02_S10,-42.26,-254.01,257.5014
7,801,R03,S22,26,R03_S22,169.24,-211.76,271.0802
7,801,R10,S11,31,R10_S11,-254.01,-127.01,283.994
7,801,R11,S01,37,R11_S01,-127.0,-169.25,211.6
7,801,R12,S00,45,R12_S00,-42.25,-169.25,174.4438
7,801,R13,S10,57,R13_S10,84.75,-127.0,152.6812
7,801,R14,S22,71,R14_S22,296.25,-84.75,308.1341
7,801,R20,S10,75,R20_S10,-296.26,-0.01,296.26
7,801,R21,S02,83,R21_S02,-84.75,-42.25,94.6975
7,801,R22,S11,94,R22_S11,0.0,0.0,0.0
7,801,R23,S22,107,R23_S22,169.25,42.25,174.4438
7,801,R24,S21,115,R24_S21,254.0,42.25,257.4899
7,801,R30,S22,125,R30_S22,-211.75,169.25,271.0786
7,801,R31,S01,127,R31_S01,-127.0,84.75,152.6812
7,801,R32,S02,137,R32_S02,42.25,84.75,94.6975
7,801,R33,S21,151,R33_S21,127.0,169.25,211.6
7,801,R34,S11,157,R34_S11,254.0,127.0,283.9806
7,801,R41,S22,170,R41_S22,-84.76,296.24,308.1272
7,801,R42,S01,172,R42_S01,-0.01,211.74,211.74
7,801,R43,S22,188,R43_S22,169.24,296.24,341.1749
8,1009,R01,S22,8,R01_S22,-84.76,-211.76,228.0933
8,1009,R02,S22,17,R02_S22,42.24,-211.76,215.9317
8,1009,R03,S01,19,R03_S01,126.99,-296.26,322.3297
8,1009,R10,S01,28,R10_S01,-254.01,-169.26,305.2377
8,1009,R11,S02,38,R11_S02,-84.75,-169.25,189.2832
8,1009,R12,S20,51,R12_S20,-42.25,-84.75,94.6975
8,1009,R13,S20,60,R13_S20,84.75,-84.75,119.8546
8,1009,R14,S10,66,R14_S10,211.75,-127.0,246.9151
8,1009,R20,S10,75,R20_S10,-296.26,-0.01,296.26
8,1009,R21,S21,88,R21_S21,-127.0,42.25,133.8434
8,1009,R22,S20,96,R22_S20,-42.25,42.25,59.7505
8,1009,R23,S22,107,R23_S22,169.25,42.25,174.4438
8,1009,R24,S10,111,R24_S10,211.75,0.0,211.75
8,1009,R30,S22,125,R30_S22,-211.75,169.25,271.0786
8,1009,R31,S01,127,R31_S01,-127.0,84.75,152.6812
8,1009,R32,S02,137,R32_S02,42.25,84.75,94.6975
8,1009,R33,S01,145,R33_S01,127.0,84.75,152.6812
8,1009,R34,S01,154,R34_S01,254.0,84.75,267.7659
8,1009,R41,S12,167,R41_S12,-84.76,253.99,267.7596
8,1009,R42,S00,171,R42_S00,-42.26,211.74,215.916
8,1009,R43,S20,186,R43_S20,84.74,296.24,308.1217
9,1044,R01,S22,8,R01_S22,-84.76,-211.76,228.0933
9,1044,R02,S11,13,R02_S11,-0.01,-254.01,254.01
9,1044,R03,S11,22,R03_S11,126.99,-254.01,283.9851
9,1044,R10,S22,35,R10_S22,-211.76,-84.76,228.0933
9,1044,R11,S10,39,R11_S10,-169.25,-127.0,211.6
9,1044,R12,S00,45,R12_S00,-42.25,-169.25,174.4438
9,1044,R13,S02,56,R13_S02,169.25,-169.25,239.3556
9,1044,R14,S22,71,R14_S22,296.25,-84.75,308.1341
9,1044,R20,S22,80,R20_S22,-211.76,42.24,215.9317
9,1044,R21,S12,86,R21_S12,-84.75,0.0,84.75
9,1044,R22,S00,90,R22_S00,-42.25,-42.25,59.7505
9,1044,R23,S00,99,R23_S00,84.75,-42.25,94.6975
9,1044,R24,S21,115,R24_S21,254.0,42.25,257.4899
9,1044,R30,S10,120,R30_S10,-296.25,127.0,322.3245
9,1044,R31,S12,131,R31_S12,-84.75,127.0,152.6812
9,1044,R32,S21,142,R32_S21,0.0,169.25,169.25
9,1044,R33,S10,147,R33_S10,84.75,127.0,152.6812
9,1044,R34,S22,161,R34_S22,296.25,169.25,341.1885
9,1044,R41,S20,168,R41_S20,-169.26,296.24,341.1848
9,1044,R42,S20,177,R42_S20,-42.26,296.24,299.2391
9,1044,R43,S12,185,R43_S12,169.24,253.99,305.2099
10,1225,R01,S02,2,R01_S02,-84.76,-296.26,308.1465
10,1225,R02,S11,13,R02_S11,-0.01,-254.01,254.01
10,1225,R03,S12,23,R03_S12,169.24,-254.01,305.2266
10,1225,R10,S02,29,R10_S02,-211.76,-169.26,271.0927
10,1225,R11,S02,38,R11_S02,-84.75,-169.25,189.2832
10,1225,R12,S20,51,R12_S20,-42.25,-84.75,94.6975
10,1225,R13,S01,55,R13_S01,127.0,-169.25,211.6
10,1225,R14,S20,69,R14_S20,211.75,-84.75,228.0803
10,1225,R20,S10,75,R20_S10,-296.26,-0.01,296.26
10,1225,R21,S02,83,R21_S02,-84.75,-42.25,94.6975
10,1225,R22,S11,94,R22_S11,0.0,0.0,0.0
10,1225,R23,S02,101,R23_S02,169.25,-42.25,174.4438
10,1225,R24,S12,113,R24_S12,296.25,0.0,296.25
10,1225,R30,S21,124,R30_S21,-254.0,169.25,305.2238
10,1225,R31,S00,126,R31_S00,-169.25,84.75,189.2832
10,1225,R32,S01,136,R32_S01,0.0,84.75,84.75
10,1225,R33,S21,151,R33_S21,127.0,169.25,211.6
10,1225,R34,S22,161,R34_S22,296.25,169.25,341.1885
10,1225,R41,S00,162,R41_S00,-169.26,211.74,271.0771
10,1225,R42,S12,176,R42_S12,42.24,253.99,257.4784
10,1225,R43,S11,184,R43_S11,126.99,253.99,283.9672
11,1569,R01,S00,0,R01_S00,-169.26,-296.26,341.2022
11,1569,R02,S11,13,R02_S11,-0.01,-254.01,254.01
11,1569,R03,S00,18,R03_S00,84.74,-296.26,308.141
11,1569,R10,S02,29,R10_S02,-211.76,-169.26,271.0927
11,1569,R11,S00,36,R11_S00,-169.25,-169.25,239.3556
11,1569,R12,S11,49,R12_S11,0.0,-127.0,127.0
11,1569,R13,S02,56,R13_S02,169.25,-169.25,239.3556
11,1569,R14,S21,70,R14_S21,254.0,-84.75,267.7659
11,1569,R20,S02,74,R20_S02,-211.76,-42.26,215.9357
11,1569,R21,S00,81,R21_S00,-169.25,-42.25,174.4438
11,1569,R22,S11,94,R22_S11,0.0,0.0,0.0
11,1569,R23,S12,104,R23_S12,169.25,0.0,169.25
11,1569,R24,S12,113,R24_S12,296.25,0.0,296.25
11,1569,R30,S21,124,R30_S21,-254.0,169.25,305.2238
11,1569,R31,S01,127,R31_S01,-127.0,84.75,152.6812
11,1569,R32,S12,140,R32_S12,42.25,127.0,133.8434
11,1569,R33,S22,152,R33_S22,169.25,169.25,239.3556
11,1569,R34,S02,155,R34_S02,296.25,84.75,308.1341
11,1569,R41,S21,169,R41_S21,-127.01,296.24,322.3192
11,1569,R42,S20,177,R42_S20,-42.26,296.24,299.2391
11,1569,R43,S00,180,R43_S00,84.74,211.74,228.0673
12,1657,R01,S22,8,R01_S22,-84.76,-211.76,228.0933
12,1657,R02,S00,9,R02_S00,-42.26,-296.26,299.2589
12,1657,R03,S00,18,R03_S00,84.74,-296.26,308.141
12,1657,R10,S12,32,R10_S12,-211.76,-127.01,246.9288
12,1657,R11,S10,39,R11_S10,-169.25,-127.0,211.6
12,1657,R12,S22,53,R12_S22,42.25,-84.75,94.6975
12,1657,R13,S22,62,R13_S22,169.25,-84.75,189.2832
12,1657,R14,S10,66,R14_S10,211.75,-127.0,246.9151
12,1657,R20,S00,72,R20_S00,-296.26,-42.26,299.2589
12,1657,R21,S20,87,R21_S20,-169.25,42.25,174.4438
12,1657,R22,S00,90,R22_S00,-42.25,-42.25,59.7505
12,1657,R23,S22,107,R23_S22,169.25,42.25,174.4438
12,1657,R24,S10,111,R24_S10,211.75,0.0,211.75
12,1657,R30,S01,118,R30_S01,-254.0,84.75,267.7659
12,1657,R31,S21,133,R31_S21,-127.0,169.25,211.6
12,1657,R32,S22,143,R32_S22,42.25,169.25,174.4438
12,1657,R33,S12,149,R33_S12,169.25,127.0,211.6
12,1657,R34,S10,156,R34_S10,211.75,127.0,246.9151
12,1657,R41,S00,162,R41_S00,-169.26,211.74,271.0771
12,1657,R42,S10,174,R42_S10,-42.26,253.99,257.4817
12,1657,R43,S12,185,R43_S12,169.24,253.99,305.2099
13,1835,R01,S12,5,R01_S12,-84.76,-254.01,267.7785
13,1835,R02,S02,11,R02_S02,42.24,-296.26,299.2561
13,1835,R03,S01,19,R03_S01,126.99,-296.26,322.3297
13,1835,R10,S21,34,R10_S21,-254.01,-84.76,267.7785
13,1835,R11,S20,42,R11_S20,-169.25,-84.75,189.2832
13,1835,R12,S00,45,R12_S00,-42.25,-169.25,174.4438
13,1835,R13,S22,62,R13_S22,169.25,-84.75,189.2832
13,1835,R14,S02,65,R14_S02,296.25,-169.25,341.1885
13,1835,R20,S21,79,R20_S21,-254.01,42.24,257.4982
13,1835,R21,S22,89,R21_S22,-84.75,42.25,94.6975
13,1835,R22,S00,90,R22_S00,-42.25,-42.25,59.7505
13,1835,R23,S02,101,R23_S02,169.25,-42.25,174.4438
13,1835,R24,S10,111,R24_S10,211.75,0.0,211.75
13,1835,R30,S00,117,R30_S00,-296.25,84.75,308.1341
13,1835,R31,S11,130,R31_S11,-127.0,127.0,179.6051
13,1835,R32,S21,142,R32_S21,0.0,169.25,169.25
13,1835,R33,S01,145,R33_S01,127.0,84.75,152.6812
13,1835,R34,S21,160,R34_S21,254.0,169.25,305.2238
13,1835,R41,S02,164,R41_S02,-84.76,211.74,228.0747
13,1835,R42,S02,173,R42_S02,42.24,211.74,215.9121
13,1835,R43,S01,181,R43_S01,126.99,211.74,246.9014
14,1967,R01,S12,5,R01_S12,-84.76,-254.01,267.7785
14,1967,R02,S10,12,R02_S10,-42.26,-254.01,257.5014
14,1967,R03,S01,19,R03_S01,126.99,-296.26,322.3297
14,1967,R10,S00,27,R10_S00,-296.26,-169.26,341.2022
14,1967,R11,S02,38,R11_S02,-84.75,-169.25,189.2832
14,1967,R12,S22,53,R12_S22,42.25,-84.75,94.6975
14,1967,R13,S10,57,R13_S10,84.75,-127.0,152.6812
14,1967,R14,S01,64,R14_S01,254.0,-169.25,305.2238
14,1967,R20,S20,78,R20_S20,-296.26,42.24,299.2561
14,1967,R21,S12,86,R21_S12,-84.75,0.0,84.75
14,1967,R22,S12,95,R22_S12,42.25,0.0,42.25
14,1967,R23,S20,105,R23_S20,84.75,42.25,94.6975
14,1967,R24,S21,115,R24_S21,254.0,42.25,257.4899
14,1967,R30,S00,117,R30_S00,-296.25,84.75,308.1341
14,1967,R31,S10,129,R31_S10,-169.25,127.0,211.6
14,1967,R32,S12,140,R32_S12,42.25,127.0,133.8434
14,1967,R33,S12,149,R33_S12,169.25,127.0,211.6
14,1967,R34,S02,155,R34_S02,296.25,84.75,308.1341
14,1967,R41,S12,167,R41_S12,-84.76,253.99,267.7596
14,1967,R42,S21,178,R42_S21,-0.01,296.24,296.24
14,1967,R43,S02,182,R43_S02,169.24,211.74,271.0646
15,1980,R01,S11,4,R01_S11,-127.01,-254.01,283.994
15,1980,R02,S01,10,R02_S01,-0.01,-296.26,296.26
15,1980,R03,S00,18,R03_S00,84.74,-296.26,308.141
15,1980,R10,S22,35,R10_S22,-211.76,-84.76,228.0933
15,1980,R11,S02,38,R11_S02,-84.75,-169.25,189.2832
15,1980,R12,S02,47,R12_S02,42.25,-169.25,174.4438
15,1980,R13,S22,62,R13_S22,169.25,-84.75,189.2832
15,1980,R14,S22,71,R14_S22,296.25,-84.75,308.1341
15,1980,R20,S02,74,R20_S02,-211.76,-42.26,215.9357
15,1980,R21,S00,81,R21_S00,-169.25,-42.25,174.4438
15,1980,R22,S12,95,R22_S12,42.25,0.0,42.25
15,1980,R23,S12,104,R23_S12,169.25,0.0,169.25
15,1980,R24,S20,114,R24_S20,211.75,42.25,215.9239
15,1980,R30,S02,119,R30_S02,-211.75,84.75,228.0803
15,1980,R31,S20,132,R31_S20,-169.25,169.25,239.3556
15,1980,R32,S12,140,R32_S12,42.25,127.0,133.8434
15,1980,R33,S10,147,R33_S10,84.75,127.0,152.6812
15,1980,R34,S11,157,R34_S11,254.0,127.0,283.9806
15,1980,R41,S00,162,R41_S00,-169.26,211.74,271.0771
15,1980,R42,S02,173,R42_S02,42.24,211.74,215.9121
15,1980,R43,S12,185,R43_S12,169.24,253.99,305.2099
16,2094,R01,S20,6,R01_S20,-169.26,-211.76,271.0927
16,2094,R02,S12,14,R02_S12,42.24,-254.01,257.4982
16,2094,R03,S21,25,R03_S21,126.99,-211.76,246.9185
16,2094,R10,S11,31,R10_S11,-254.01,-127.01,283.994
16,2094,R11,S00,36,R11_S00,-169.25,-169.25,239.3556
16,2094,R12,S22,53,R12_S22,42.25,-84.75,94.6975
16,2094,R13,S20,60,R13_S20,84.75,-84.75,119.8546
16,2094,R14,S12,68,R14_S12,296.25,-127.0,322.3245
16,2094,R20,S11,76,R20_S11,-254.01,-0.01,254.01
16,2094,R21,S00,81,R21_S00,-169.25,-42.25,174.4438
16,2094,R22,S21,97,R22_S21,0.0,42.25,42.25
16,2094,R23,S02,101,R23_S02,169.25,-42.25,174.4438
16,2094,R24,S10,111,R24_S10,211.75,0.0,211.75
16,2094,R30,S22,125,R30_S22,-211.75,169.25,271.0786
16,2094,R31,S10,129,R31_S10,-169.25,127.0,211.6
16,2094,R32,S00,135,R32_S00,-42.25,84.75,94.6975
16,2094,R33,S20,150,R33_S20,84.75,169.25,189.2832
16,2094,R34,S01,154,R34_S01,254.0,84.75,267.7659
16,2094,R41,S20,168,R41_S20,-169.26,296.24,341.1848
16,2094,R42,S20,177,R42_S20,-42.26,296.24,299.2391
16,2094,R43,S00,180,R43_S00,84.74,211.74,228.0673
17,2195,R01,S20,6,R01_S20,-169.26,-211.76,271.0927
17,2195,R02,S02,11,R02_S02,42.24,-296.26,299.2561
17,2195,R03,S00,18,R03_S00,84.74,-296.26,308.141
17,2195,R10,S10,30,R10_S10,-296.26,-127.01,322.3376
17,2195,R11,S22,44,R11_S22,-84.75,-84.75,119.8546
17,2195,R12,S01,46,R12_S01,0.0,-169.25,169.25
17,2195,R13,S22,62,R13_S22,169.25,-84.75,189.2832
17,2195,R14,S12,68,R14_S12,296.25,-127.0,322.3245
17,2195,R20,S00,72,R20_S00,-296.26,-42.26,299.2589
17,2195,R21,S21,88,R21_S21,-127.0,42.25,133.8434
17,2195,R22,S12,95,R22_S12,42.25,0.0,42.25
17,2195,R23,S22,107,R23_S22,169.25,42.25,174.4438
17,2195,R24,S00,108,R24_S00,211.75,-42.25,215.9239
17,2195,R30,S10,120,R30_S10,-296.25,127.0,322.3245
17,2195,R31,S22,134,R31_S22,-84.75,169.25,189.2832
17,2195,R32,S00,135,R32_S00,-42.25,84.75,94.6975
17,2195,R33,S02,146,R33_S02,169.25,84.75,189.2832
17,2195,R34,S21,160,R34_S21,254.0,169.25,305.2238
17,2195,R41,S22,170,R41_S22,-84.76,296.24,308.1272
17,2195,R42,S12,176,R42_S12,42.24,253.99,257.4784
17,2195,R43,S01,181,R43_S01,126.99,211.74,246.9014
18,2337,R01,S21,7,R01_S21,-127.01,-211.76,246.9288
18,2337,R02,S20,15,R02_S20,-42.26,-211.76,215.9357
18,2337,R03,S10,21,R03_S10,84.74,-254.01,267.7722
18,2337,R10,S11,31,R10_S11,-254.01,-127.01,283.994
18,2337,R11,S02,38,R11_S02,-84.75,-169.25,189.2832
18,2337,R12,S20,51,R12_S20,-42.25,-84.75,94.6975
18,2337,R13,S11,58,R13_S11,127.0,-127.0,179.6051
18,2337,R14,S12,68,R14_S12,296.25,-127.0,322.3245
18,2337,R20,S00,72,R20_S00,-296.26,-42.26,299.2589
18,2337,R21,S21,88,R21_S21,-127.0,42.25,133.8434
18,2337,R22,S10,93,R22_S10,-42.25,0.0,42.25
18,2337,R23,S20,105,R23_S20,84.75,42.25,94.6975
18,2337,R24,S02,110,R24_S02,296.25,-42.25,299.2476
18,2337,R30,S21,124,R30_S21,-254.0,169.25,305.2238
18,2337,R31,S20,132,R31_S20,-169.25,169.25,239.3556
18,2337,R32,S20,141,R32_S20,-42.25,169.25,174.4438
18,2337,R33,S00,144,R33_S00,84.75,84.75,119.8546
18,2337,R34,S21,160,R34_S21,254.0,169.25,305.2238
18,2337,R41,S20,168,R41_S20,-169.26,296.24,341.1848
18,2337,R42,S00,171,R42_S00,-42.26,211.74,215.916
18,2337,R43,S00,180,R43_S00,84.74,211.74,228.0673
19,2350,R01,S12,5,R01_S12,-84.76,-254.01,267.7785
19,2350,R02,S12,14,R02_S12,42.24,-254.01,257.4982
19,2350,R03,S11,22,R03_S11,126.99,-254.01,283.9851
19,2350,R10,S00,27,R10_S00,-296.26,-169.26,341.2022
19,2350,R11,S12,41,R11_S12,-84.75,-127.0,152.6812
19,2350,R12,S02,47,R12_S02,42.25,-169.25,174.4438
19,2350,R13,S22,62,R13_S22,169.25,-84.75,189.2832
19,2350,R14,S10,66,R14_S10,211.75,-127.0,246.9151
19,2350,R20,S02,74,R20_S02,-211.76,-42.26,215.9357
19,2350,R21,S11,85,R21_S11,-127.0,0.0,127.0
19,2350,R22,S22,98,R22_S22,42.25,42.25,59.7505
19,2350,R23,S10,102,R23_S10,84.75,0.0,84.75
19,2350,R24,S02,110,R24_S02,296.25,-42.25,299.2476
19,2350,R30,S22,125,R30_S22,-211.75,169.25,271.0786
19,2350,R31,S01,127,R31_S01,-127.0,84.75,152.6812
19,2350,R32,S00,135,R32_S00,-42.25,84.75,94.6975
19,2350,R33,S01,145,R33_S01,127.0,84.75,152.6812
19,2350,R34,S20,159,R34_S20,211.75,169.25,271.0786
19,2350,R41,S10,165,R41_S10,-169.26,253.99,305.221
19,2350,R42,S02,173,R42_S02,42.24,211.74,215.9121
19,2350,R43,S11,184,R43_S11,126.99,253.99,283.9672
20,2444,R01,S21,7,R01_S21,-127.01,-211.76,246.9288
20,2444,R02,S02,11,R02_S02,42.24,-296.26,299.2561
20,2444,R03,S11,22,R03_S11,126.99,-254.01,283.9851
20,2444,R10,S00,27,R10_S00,-296.26,-169.26,341.2022
20,2444,R11,S20,42,R11_S20,-169.25,-84.75,189.2832
20,2444,R12,S12,50,R12_S12,42.25,-127.0,133.8434
20,2444,R13,S21,61,R13_S21,127.0,-84.75,152.6812
20,2444,R14,S12,68,R14_S12,296.25,-127.0,322.3245
20,2444,R20,S12,77,R20_S12,-211.76,-0.01,211.76
20,2444,R21,S01,82,R21_S01,-127.0,-42.25,133.8434
20,2444,R22,S02,92,R22_S02,42.25,-42.25,59.7505
20,2444,R23,S12,104,R23_S12,169.25,0.0,169.25
20,2444,R24,S22,116,R24_S22,296.25,42.25,299.2476
20,2444,R30,S01,118,R30_S01,-254.0,84.75,267.7659
20,2444,R31,S20,132,R31_S20,-169.25,169.25,239.3556
20,2444,R32,S01,136,R32_S01,0.0,84.75,84.75
20,2444,R33,S21,151,R33_S21,127.0,169.25,211.6
20,2444,R34,S02,155,R34_S02,296.25,84.75,308.1341
20,2444,R41,S02,164,R41_S02,-84.76,211.74,228.0747
20,2444,R42,S11,175,R42_S11,-0.01,253.99,253.99
20,2444,R43,S22,188,R43_S22,169.24,296.24,341.1749
21,2678,R01,S21,7,R01_S21,-127.01,-211.76,246.9288
21,2678,R02,S10,12,R02_S10,-42.26,-254.01,257.5014
21,2678,R03,S22,26,R03_S22,169.24,-211.76,271.0802
21,2678,R10,S11,31,R10_S11,-254.01,-127.01,283.994
21,2678,R11,S00,36,R11_S00,-169.25,-169.25,239.3556
21,2678,R12,S10,48,R12_S10,-42.25,-127.0,133.8434
21,2678,R13,S21,61,R13_S21,127.0,-84.75,152.6812
21,2678,R14,S11,67,R14_S11,254.0,-127.0,283.9806
21,2678,R20,S21,79,R20_S21,-254.01,42.24,257.4982
21,2678,R21,S20,87,R21_S20,-169.25,42.25,174.4438
21,2678,R22,S21,97,R22_S21,0.0,42.25,42.25
21,2678,R23,S01,100,R23_S01,127.0,-42.25,133.8434
21,2678,R24,S00,108,R24_S00,211.75,-42.25,215.9239
21,2678,R30,S12,122,R30_S12,-211.75,127.0,246.9151
21,2678,R31,S12,131,R31_S12,-84.75,127.0,152.6812
21,2678,R32,S20,141,R32_S20,-42.25,169.25,174.4438
21,2678,R33,S12,149,R33_S12,169.25,127.0,211.6
21,2678,R34,S11,157,R34_S11,254.0,127.0,283.9806
21,2678,R41,S22,170,R41_S22,-84.76,296.24,308.1272
21,2678,R42,S02,173,R42_S02,42.24,211.74,215.9121
21,2678,R43,S11,184,R43_S11,126.99,253.99,283.9672
22,3339,R01,S01,1,R01_S01,-127.01,-296.26,322.3376
22,3339,R02,S22,17,R02_S22,42.24,-211.76,215.9317
22,3339,R03,S20,24,R03_S20,84.74,-211.76,228.0859
22,3339,R10,S00,27,R10_S00,-296.26,-169.26,341.2022
22,3339,R11,S12,41,R11_S12,-84.75,-127.0,152.6812
22,3339,R12,S01,46,R12_S01,0.0,-169.25,169.25
22,3339,R13,S12,59,R13_S12,169.25,-127.0,211.6
22,3339,R14,S21,70,R14_S21,254.0,-84.75,267.7659
22,3339,R20,S11,76,R20_S11,-254.01,-0.01,254.01
22,3339,R21,S02,83,R21_S02,-84.75,-42.25,94.6975
22,3339,R22,S11,94,R22_S11,0.0,0.0,0.0
22,3339,R23,S02,101,R23_S02,169.25,-42.25,174.4438
22,3339,R24,S00,108,R24_S00,211.75,-42.25,215.9239
22,3339,R30,S21,124,R30_S21,-254.0,169.25,305.2238
22,3339,R31,S01,127,R31_S01,-127.0,84.75,152.6812
22,3339,R32,S21,142,R32_S21,0.0,169.25,169.25
22,3339,R33,S21,151,R33_S21,127.0,169.25,211.6
22,3339,R34,S22,161,R34_S22,296.25,169.25,341.1885
22,3339,R41,S21,169,R41_S21,-127.01,296.24,322.3192
22,3339,R42,S20,177,R42_S20,-42.26,296.24,299.2391
22,3339,R43,S21,187,R43_S21,126.99,296.24,322.3113
23,3365,R01,S11,4,R01_S11,-127.01,-254.01,283.994
23,3365,R02,S10,12,R02_S10,-42.26,-254.01,257.5014
23,3365,R03,S01,19,R03_S01,126.99,-296.26,322.3297
23,3365,R10,S10,30,R10_S10,-296.26,-127.01,322.3376
23,3365,R11,S01,37,R11_S01,-127.0,-169.25,211.6
23,3365,R12,S02,47,R12_S02,42.25,-169.25,174.4438
23,3365,R13,S02,56,R13_S02,169.25,-169.25,239.3556
23,3365,R14,S02,65,R14_S02,296.25,-169.25,341.1885
23,3365,R20,S12,77,R20_S12,-211.76,-0.01,211.76
23,3365,R21,S22,89,R21_S22,-84.75,42.25,94.6975
23,3365,R22,S20,96,R22_S20,-42.25,42.25,59.7505
23,3365,R23,S10,102,R23_S10,84.75,0.0,84.75
23,3365,R24,S11,112,R24_S11,254.0,0.0,254.0
23,3365,R30,S20,123,R30_S20,-296.25,169.25,341.1885
23,3365,R31,S12,131,R31_S12,-84.75,127.0,152.6812
23,3365,R32,S20,141,R32_S20,-42.25,169.25,174.4438
23,3365,R33,S22,152,R33_S22,169.25,169.25,239.3556
23,3365,R34,S12,158,R34_S12,296.25,127.0,322.3245
23,3365,R41,S11,166,R41_S11,-127.01,253.99,283.9762
23,3365,R42,S11,175,R42_S11,-0.01,253.99,253.99
23,3365,R43,S21,187,R43_S21,126.99,296.24,322.3113
24,3429,R01,S00,0,R01_S00,-169.26,-296.26,341.2022
24,3429,R02,S00,9,R02_S00,-42.26,-296.26,299.2589
24,3429,R03,S22,26,R03_S22,169.24,-211.76,271.0802
24,3429,R10,S00,27,R10_S00,-296.26,-169.26,341.2022
24,3429,R11,S21,43,R11_S21,-127.0,-84.75,152.6812
24,3429,R12,S01,46,R12_S01,0.0,-169.25,169.25
24,3429,R13,S00,54,R13_S00,84.75,-169.25,189.2832
24,3429,R14,S20,69,R14_S20,211.75,-84.75,228.0803
24,3429,R20,S21,79,R20_S21,-254.01,42.24,257.4982
24,3429,R21,S11,85,R21_S11,-127.0,0.0,127.0
24,3429,R22,S11,94,R22_S11,0.0,0.0,0.0
24,3429,R23,S01,100,R23_S01,127.0,-42.25,133.8434
24,3429,R24,S22,116,R24_S22,296.25,42.25,299.2476
24,3429,R30,S11,121,R30_S11,-254.0,127.0,283.9806
24,3429,R31,S12,131,R31_S12,-84.75,127.0,152.6812
24,3429,R32,S10,138,R32_S10,-42.25,127.0,133.8434
24,3429,R33,S10,147,R33_S10,84.75,127.0,152.6812
24,3429,R34,S01,154,R34_S01,254.0,84.75,267.7659
24,3429,R41,S20,168,R41_S20,-169.26,296.24,341.1848
24,3429,R42,S02,173,R42_S02,42.24,211.74,215.9121
24,3429,R43,S21,187,R43_S21,126.99,296.24,322.3113
25,3578,R01,S20,6,R01_S20,-169.26,-211.76,271.0927
25,3578,R02,S00,9,R02_S00,-42.26,-296.26,299.2589
25,3578,R03,S11,22,R03_S11,126.99,-254.01,283.9851
25,3578,R10,S12,32,R10_S12,-211.76,-127.01,246.9288
25,3578,R11,S02,38,R11_S02,-84.75,-169.25,189.2832
25,3578,R12,S00,45,R12_S00,-42.25,-169.25,174.4438
25,3578,R13,S11,58,R13_S11,127.0,-127.0,179.6051
25,3578,R14,S10,66,R14_S10,211.75,-127.0,246.9151
25,3578,R20,S00,72,R20_S00,-296.26,-42.26,299.2589
25,3578,R21,S20,87,R21_S20,-169.25,42.25,174.4438
25,3578,R22,S11,94,R22_S11,0.0,0.0,0.0
25,3578,R23,S11,103,R23_S11,127.0,0.0,127.0
25,3578,R24,S00,108,R24_S00,211.75,-42.25,215.9239
25,3578,R30,S01,118,R30_S01,-254.0,84.75,267.7659
25,3578,R31,S21,133,R31_S21,-127.0,169.25,211.6
25,3578,R32,S02,137,R32_S02,42.25,84.75,94.6975
25,3578,R33,S02,146,R33_S02,169.25,84.75,189.2832
25,3578,R34,S10,156,R34_S10,211.75,127.0,246.9151
25,3578,R41,S01,163,R41_S01,-127.01,211.74,246.9117
25,3578,R42,S01,172,R42_S01,-0.01,211.74,211.74
25,3578,R43,S01,181,R43_S01,126.99,211.74,246.9014
26,3701,R01,S21,7,R01_S21,-127.01,-211.76,246.9288
26,3701,R02,S21,16,R02_S21,-0.01,-211.76,211.76
26,3701,R03,S01,19,R03_S01,126.99,-296.26,322.3297
26,3701,R10,S11,31,R10_S11,-254.01,-127.01,283.994
26,3701,R11,S01,37,R11_S01,-127.0,-169.25,211.6
26,3701,R12,S20,51,R12_S20,-42.25,-84.75,94.6975
26,3701,R13,S21,61,R13_S21,127.0,-84.75,152.6812
26,3701,R14,S22,71,R14_S22,296.25,-84.75,308.1341
26,3701,R20,S12,77,R20_S12,-211.76,-0.01,211.76
26,3701,R21,S00,81,R21_S00,-169.25,-42.25,174.4438
26,3701,R22,S02,92,R22_S02,42.25,-42.25,59.7505
26,3701,R23,S01,100,R23_S01,127.0,-42.25,133.8434
26,3701,R24,S01,109,R24_S01,254.0,-42.25,257.4899
26,3701,R30,S10,120,R30_S10,-296.25,127.0,322.3245
26,3701,R31,S12,131,R31_S12,-84.75,127.0,152.6812
26,3701,R32,S12,140,R32_S12,42.25,127.0,133.8434
26,3701,R33,S11,148,R33_S11,127.0,127.0,179.6051
26,3701,R34,S01,154,R34_S01,254.0,84.75,267.7659
26,3701,R41,S11,166,R41_S11,-127.01,253.99,283.9762
26,3701,R42,S22,179,R42_S22,42.24,296.24,299.2363
26,3701,R43,S20,186,R43_S20,84.74,296.24,308.1217
27,3871,R01,S00,0,R01_S00,-169.26,-296.26,341.2022
27,3871,R02,S12,14,R02_S12,42.24,-254.01,257.4982
27,3871,R03,S00,18,R03_S00,84.74,-296.26,308.141
27,3871,R10,S21,34,R10_S21,-254.01,-84.76,267.7785
27,3871,R11,S20,42,R11_S20,-169.25,-84.75,189.2832
